time (s),v("/sine_in" ?result "tran") (V),v("/Freq" ?result "tran") (FF)
78.89E-3,45.86E-6,1.786E3
78.91E-3,248.7E-3,1.786E3
78.93E-3,481.8E-3,1.786E3
78.95E-3,684.6E-3,1.786E3
78.97E-3,844.4E-3,1.786E3
79.00E-3,951.1E-3,1.786E3
79.02E-3,998.0E-3,1.786E3
79.04E-3,982.3E-3,1.786E3
79.06E-3,904.8E-3,1.786E3
79.09E-3,770.4E-3,1.786E3
79.11E-3,587.6E-3,1.786E3
79.13E-3,367.9E-3,1.786E3
79.15E-3,125.1E-3,1.786E3
79.18E-3,-125.6E-3,1.786E3
79.20E-3,-368.4E-3,1.786E3
79.22E-3,-588.0E-3,1.786E3
79.24E-3,-770.7E-3,1.786E3
79.27E-3,-905.0E-3,1.786E3
79.29E-3,-982.3E-3,1.786E3
79.31E-3,-998.0E-3,1.786E3
79.33E-3,-950.9E-3,1.786E3
79.35E-3,-844.1E-3,1.786E3
79.38E-3,-684.3E-3,1.786E3
79.40E-3,-481.4E-3,1.786E3
79.42E-3,-248.3E-3,1.786E3
79.44E-3,45.88E-6,1.792E3
79.47E-3,248.7E-3,1.792E3
79.49E-3,481.8E-3,1.792E3
79.51E-3,684.6E-3,1.792E3
79.53E-3,844.4E-3,1.792E3
79.56E-3,951.1E-3,1.792E3
79.58E-3,998.0E-3,1.792E3
79.60E-3,982.3E-3,1.792E3
79.62E-3,904.8E-3,1.792E3
79.64E-3,770.4E-3,1.792E3
79.67E-3,587.6E-3,1.792E3
79.69E-3,367.9E-3,1.792E3
79.71E-3,125.1E-3,1.792E3
79.73E-3,-125.6E-3,1.792E3
79.76E-3,-368.4E-3,1.792E3
79.78E-3,-588.0E-3,1.792E3
79.80E-3,-770.7E-3,1.792E3
79.82E-3,-905.0E-3,1.792E3
79.84E-3,-982.3E-3,1.792E3
79.87E-3,-998.0E-3,1.792E3
79.89E-3,-950.9E-3,1.792E3
79.91E-3,-844.1E-3,1.792E3
79.93E-3,-684.3E-3,1.792E3
79.96E-3,-481.4E-3,1.792E3
79.98E-3,-248.3E-3,1.792E3
80.00E-3,45.91E-6,1.797E3
80.02E-3,248.7E-3,1.797E3
80.04E-3,481.8E-3,1.797E3
80.07E-3,684.6E-3,1.797E3
80.09E-3,844.4E-3,1.797E3
80.11E-3,951.1E-3,1.797E3
80.13E-3,998.0E-3,1.797E3
80.16E-3,982.3E-3,1.797E3
80.18E-3,904.8E-3,1.797E3
80.20E-3,770.4E-3,1.797E3
80.22E-3,587.6E-3,1.797E3
80.24E-3,367.9E-3,1.797E3
80.27E-3,125.1E-3,1.797E3
80.29E-3,-125.6E-3,1.797E3
80.31E-3,-368.4E-3,1.797E3
80.33E-3,-588.0E-3,1.797E3
80.36E-3,-770.7E-3,1.797E3
80.38E-3,-905.0E-3,1.797E3
80.40E-3,-982.3E-3,1.797E3
80.42E-3,-998.0E-3,1.797E3
80.44E-3,-950.9E-3,1.797E3
80.47E-3,-844.1E-3,1.797E3
80.49E-3,-684.3E-3,1.797E3
80.51E-3,-481.4E-3,1.797E3
80.53E-3,-248.3E-3,1.797E3
80.55E-3,45.93E-6,1.803E3
80.58E-3,248.7E-3,1.803E3
80.60E-3,481.8E-3,1.803E3
80.62E-3,684.6E-3,1.803E3
80.64E-3,844.4E-3,1.803E3
80.67E-3,951.1E-3,1.803E3
80.69E-3,998.0E-3,1.803E3
80.71E-3,982.3E-3,1.803E3
80.73E-3,904.8E-3,1.803E3
80.75E-3,770.4E-3,1.803E3
80.78E-3,587.6E-3,1.803E3
80.80E-3,367.9E-3,1.803E3
80.82E-3,125.1E-3,1.803E3
80.84E-3,-125.6E-3,1.803E3
80.86E-3,-368.4E-3,1.803E3
80.89E-3,-588.0E-3,1.803E3
80.91E-3,-770.7E-3,1.803E3
80.93E-3,-905.0E-3,1.803E3
80.95E-3,-982.3E-3,1.803E3
80.98E-3,-998.0E-3,1.803E3
81.00E-3,-950.9E-3,1.803E3
81.02E-3,-844.1E-3,1.803E3
81.04E-3,-684.3E-3,1.803E3
81.06E-3,-481.4E-3,1.803E3
81.09E-3,-248.3E-3,1.803E3
81.11E-3,45.96E-6,1.808E3
81.13E-3,248.7E-3,1.808E3
81.15E-3,481.8E-3,1.808E3
81.17E-3,684.6E-3,1.808E3
81.20E-3,844.4E-3,1.808E3
81.22E-3,951.1E-3,1.808E3
81.24E-3,998.0E-3,1.808E3
81.26E-3,982.3E-3,1.808E3
81.28E-3,904.8E-3,1.808E3
81.31E-3,770.4E-3,1.808E3
81.33E-3,587.6E-3,1.808E3
81.35E-3,367.9E-3,1.808E3
81.37E-3,125.1E-3,1.808E3
81.39E-3,-125.6E-3,1.808E3
81.42E-3,-368.4E-3,1.808E3
81.44E-3,-588.0E-3,1.808E3
81.46E-3,-770.7E-3,1.808E3
81.48E-3,-905.0E-3,1.808E3
81.50E-3,-982.3E-3,1.808E3
81.53E-3,-998.0E-3,1.808E3
81.55E-3,-950.9E-3,1.808E3
81.57E-3,-844.1E-3,1.808E3
81.59E-3,-684.3E-3,1.808E3
81.62E-3,-481.4E-3,1.808E3
81.64E-3,-248.3E-3,1.808E3
81.66E-3,45.98E-6,1.814E3
81.68E-3,248.7E-3,1.814E3
81.70E-3,481.8E-3,1.814E3
81.73E-3,684.6E-3,1.814E3
81.75E-3,844.4E-3,1.814E3
81.77E-3,951.1E-3,1.814E3
81.79E-3,998.0E-3,1.814E3
81.81E-3,982.3E-3,1.814E3
81.84E-3,904.8E-3,1.814E3
81.86E-3,770.4E-3,1.814E3
81.88E-3,587.6E-3,1.814E3
81.90E-3,367.9E-3,1.814E3
81.92E-3,125.1E-3,1.814E3
81.95E-3,-125.6E-3,1.814E3
81.97E-3,-368.4E-3,1.814E3
81.99E-3,-588.0E-3,1.814E3
82.01E-3,-770.7E-3,1.814E3
82.03E-3,-905.0E-3,1.814E3
82.05E-3,-982.3E-3,1.814E3
82.08E-3,-998.0E-3,1.814E3
82.10E-3,-950.9E-3,1.814E3
82.12E-3,-844.1E-3,1.814E3
82.14E-3,-684.3E-3,1.814E3
82.16E-3,-481.4E-3,1.814E3
82.19E-3,-248.3E-3,1.814E3
82.21E-3,46.01E-6,1.819E3
82.23E-3,248.7E-3,1.819E3
82.25E-3,481.8E-3,1.819E3
82.27E-3,684.6E-3,1.819E3
82.30E-3,844.4E-3,1.819E3
82.32E-3,951.1E-3,1.819E3
82.34E-3,998.0E-3,1.819E3
82.36E-3,982.3E-3,1.819E3
82.38E-3,904.8E-3,1.819E3
82.41E-3,770.4E-3,1.819E3
82.43E-3,587.6E-3,1.819E3
82.45E-3,367.9E-3,1.819E3
82.47E-3,125.1E-3,1.819E3
82.49E-3,-125.6E-3,1.819E3
82.52E-3,-368.4E-3,1.819E3
82.54E-3,-588.0E-3,1.819E3
82.56E-3,-770.7E-3,1.819E3
82.58E-3,-905.0E-3,1.819E3
82.60E-3,-982.3E-3,1.819E3
82.63E-3,-998.0E-3,1.819E3
82.65E-3,-950.9E-3,1.819E3
82.67E-3,-844.1E-3,1.819E3
82.69E-3,-684.3E-3,1.819E3
82.71E-3,-481.4E-3,1.819E3
82.73E-3,-248.3E-3,1.819E3
82.76E-3,46.03E-6,1.825E3
82.78E-3,248.7E-3,1.825E3
82.80E-3,481.8E-3,1.825E3
82.82E-3,684.6E-3,1.825E3
82.84E-3,844.4E-3,1.825E3
82.87E-3,951.1E-3,1.825E3
82.89E-3,998.0E-3,1.825E3
82.91E-3,982.3E-3,1.825E3
82.93E-3,904.8E-3,1.825E3
82.95E-3,770.4E-3,1.825E3
82.98E-3,587.6E-3,1.825E3
83.00E-3,367.9E-3,1.825E3
83.02E-3,125.1E-3,1.825E3
83.04E-3,-125.6E-3,1.825E3
83.06E-3,-368.4E-3,1.825E3
83.08E-3,-588.0E-3,1.825E3
83.11E-3,-770.7E-3,1.825E3
83.13E-3,-905.0E-3,1.825E3
83.15E-3,-982.3E-3,1.825E3
83.17E-3,-998.0E-3,1.825E3
83.19E-3,-950.9E-3,1.825E3
83.22E-3,-844.1E-3,1.825E3
83.24E-3,-684.3E-3,1.825E3
83.26E-3,-481.4E-3,1.825E3
83.28E-3,-248.3E-3,1.825E3
83.30E-3,46.06E-6,1.830E3
83.32E-3,248.7E-3,1.830E3
83.35E-3,481.8E-3,1.830E3
83.37E-3,684.6E-3,1.830E3
83.39E-3,844.4E-3,1.830E3
83.41E-3,951.1E-3,1.830E3
83.43E-3,998.0E-3,1.830E3
83.46E-3,982.3E-3,1.830E3
83.48E-3,904.8E-3,1.830E3
83.50E-3,770.4E-3,1.830E3
83.52E-3,587.6E-3,1.830E3
83.54E-3,367.9E-3,1.830E3
83.56E-3,125.1E-3,1.830E3
83.59E-3,-125.6E-3,1.830E3
83.61E-3,-368.4E-3,1.830E3
83.63E-3,-588.0E-3,1.830E3
83.65E-3,-770.7E-3,1.830E3
83.67E-3,-905.0E-3,1.830E3
83.70E-3,-982.3E-3,1.830E3
83.72E-3,-998.0E-3,1.830E3
83.74E-3,-950.9E-3,1.830E3
83.76E-3,-844.1E-3,1.830E3
83.78E-3,-684.3E-3,1.830E3
83.80E-3,-481.4E-3,1.830E3
83.83E-3,-248.3E-3,1.830E3
83.85E-3,46.08E-6,1.836E3
83.87E-3,248.7E-3,1.836E3
83.89E-3,481.8E-3,1.836E3
83.91E-3,684.6E-3,1.836E3
83.93E-3,844.4E-3,1.836E3
83.96E-3,951.1E-3,1.836E3
83.98E-3,998.0E-3,1.836E3
84.00E-3,982.3E-3,1.836E3
84.02E-3,904.8E-3,1.836E3
84.04E-3,770.4E-3,1.836E3
84.07E-3,587.6E-3,1.836E3
84.09E-3,367.9E-3,1.836E3
84.11E-3,125.1E-3,1.836E3
84.13E-3,-125.6E-3,1.836E3
84.15E-3,-368.4E-3,1.836E3
84.17E-3,-588.0E-3,1.836E3
84.20E-3,-770.7E-3,1.836E3
84.22E-3,-905.0E-3,1.836E3
84.24E-3,-982.3E-3,1.836E3
84.26E-3,-998.0E-3,1.836E3
84.28E-3,-951.0E-3,1.836E3
84.30E-3,-844.1E-3,1.836E3
84.33E-3,-684.3E-3,1.836E3
84.35E-3,-481.4E-3,1.836E3
84.37E-3,-248.3E-3,1.836E3
84.39E-3,46.10E-6,1.841E3
84.41E-3,248.7E-3,1.841E3
84.43E-3,481.8E-3,1.841E3
84.46E-3,684.6E-3,1.841E3
84.48E-3,844.4E-3,1.841E3
84.50E-3,951.1E-3,1.841E3
84.52E-3,998.0E-3,1.841E3
84.54E-3,982.3E-3,1.841E3
84.56E-3,904.8E-3,1.841E3
84.59E-3,770.4E-3,1.841E3
84.61E-3,587.6E-3,1.841E3
84.63E-3,367.9E-3,1.841E3
84.65E-3,125.1E-3,1.841E3
84.67E-3,-125.6E-3,1.841E3
84.69E-3,-368.4E-3,1.841E3
84.72E-3,-588.0E-3,1.841E3
84.74E-3,-770.7E-3,1.841E3
84.76E-3,-905.0E-3,1.841E3
84.78E-3,-982.3E-3,1.841E3
84.80E-3,-998.0E-3,1.841E3
84.82E-3,-951.0E-3,1.841E3
84.85E-3,-844.1E-3,1.841E3
84.87E-3,-684.3E-3,1.841E3
84.89E-3,-481.4E-3,1.841E3
84.91E-3,-248.3E-3,1.841E3
84.93E-3,46.13E-6,1.847E3
84.95E-3,248.7E-3,1.847E3
84.98E-3,481.8E-3,1.847E3
85.00E-3,684.6E-3,1.847E3
85.02E-3,844.4E-3,1.847E3
85.04E-3,951.1E-3,1.847E3
85.06E-3,998.0E-3,1.847E3
85.08E-3,982.3E-3,1.847E3
85.11E-3,904.8E-3,1.847E3
85.13E-3,770.4E-3,1.847E3
85.15E-3,587.6E-3,1.847E3
85.17E-3,367.9E-3,1.847E3
85.19E-3,125.1E-3,1.847E3
85.21E-3,-125.6E-3,1.847E3
85.24E-3,-368.4E-3,1.847E3
85.26E-3,-588.0E-3,1.847E3
85.28E-3,-770.7E-3,1.847E3
85.30E-3,-905.0E-3,1.847E3
85.32E-3,-982.3E-3,1.847E3
85.34E-3,-998.0E-3,1.847E3
85.36E-3,-951.0E-3,1.847E3
85.39E-3,-844.1E-3,1.847E3
85.41E-3,-684.3E-3,1.847E3
85.43E-3,-481.4E-3,1.847E3
85.45E-3,-248.3E-3,1.847E3
85.47E-3,46.15E-6,1.852E3
85.49E-3,248.7E-3,1.852E3
85.52E-3,481.8E-3,1.852E3
85.54E-3,684.6E-3,1.852E3
85.56E-3,844.4E-3,1.852E3
85.58E-3,951.1E-3,1.852E3
85.60E-3,998.0E-3,1.852E3
85.62E-3,982.3E-3,1.852E3
85.64E-3,904.8E-3,1.852E3
85.67E-3,770.4E-3,1.852E3
85.69E-3,587.6E-3,1.852E3
85.71E-3,367.9E-3,1.852E3
85.73E-3,125.1E-3,1.852E3
85.75E-3,-125.6E-3,1.852E3
85.77E-3,-368.4E-3,1.852E3
85.80E-3,-588.0E-3,1.852E3
85.82E-3,-770.7E-3,1.852E3
85.84E-3,-905.0E-3,1.852E3
85.86E-3,-982.3E-3,1.852E3
85.88E-3,-998.0E-3,1.852E3
85.90E-3,-951.0E-3,1.852E3
85.92E-3,-844.1E-3,1.852E3
85.95E-3,-684.3E-3,1.852E3
85.97E-3,-481.4E-3,1.852E3
85.99E-3,-248.3E-3,1.852E3
86.01E-3,46.17E-6,1.857E3
86.03E-3,248.7E-3,1.857E3
86.05E-3,481.8E-3,1.857E3
86.08E-3,684.6E-3,1.857E3
86.10E-3,844.4E-3,1.857E3
86.12E-3,951.1E-3,1.857E3
86.14E-3,998.0E-3,1.857E3
86.16E-3,982.3E-3,1.857E3
86.18E-3,904.8E-3,1.857E3
86.20E-3,770.4E-3,1.857E3
86.23E-3,587.6E-3,1.857E3
86.25E-3,367.9E-3,1.857E3
86.27E-3,125.1E-3,1.857E3
86.29E-3,-125.6E-3,1.857E3
86.31E-3,-368.4E-3,1.857E3
86.33E-3,-588.0E-3,1.857E3
86.35E-3,-770.7E-3,1.857E3
86.38E-3,-905.0E-3,1.857E3
86.40E-3,-982.3E-3,1.857E3
86.42E-3,-998.0E-3,1.857E3
86.44E-3,-951.0E-3,1.857E3
86.46E-3,-844.1E-3,1.857E3
86.48E-3,-684.3E-3,1.857E3
86.50E-3,-481.4E-3,1.857E3
86.53E-3,-248.3E-3,1.857E3
86.55E-3,46.19E-6,1.863E3
86.57E-3,248.7E-3,1.863E3
86.59E-3,481.8E-3,1.863E3
86.61E-3,684.6E-3,1.863E3
86.63E-3,844.4E-3,1.863E3
86.65E-3,951.1E-3,1.863E3
86.68E-3,998.0E-3,1.863E3
86.70E-3,982.3E-3,1.863E3
86.72E-3,904.8E-3,1.863E3
86.74E-3,770.4E-3,1.863E3
86.76E-3,587.6E-3,1.863E3
86.78E-3,367.9E-3,1.863E3
86.80E-3,125.1E-3,1.863E3
86.83E-3,-125.6E-3,1.863E3
86.85E-3,-368.4E-3,1.863E3
86.87E-3,-588.0E-3,1.863E3
86.89E-3,-770.7E-3,1.863E3
86.91E-3,-905.0E-3,1.863E3
86.93E-3,-982.3E-3,1.863E3
86.95E-3,-998.0E-3,1.863E3
86.98E-3,-951.0E-3,1.863E3
87.00E-3,-844.1E-3,1.863E3
87.02E-3,-684.3E-3,1.863E3
87.04E-3,-481.4E-3,1.863E3
87.06E-3,-248.3E-3,1.863E3
87.08E-3,46.21E-6,1.868E3
87.10E-3,248.7E-3,1.868E3
87.13E-3,481.8E-3,1.868E3
87.15E-3,684.6E-3,1.868E3
87.17E-3,844.4E-3,1.868E3
87.19E-3,951.1E-3,1.868E3
87.21E-3,998.0E-3,1.868E3
87.23E-3,982.3E-3,1.868E3
87.25E-3,904.8E-3,1.868E3
87.28E-3,770.4E-3,1.868E3
87.30E-3,587.6E-3,1.868E3
87.32E-3,367.9E-3,1.868E3
87.34E-3,125.1E-3,1.868E3
87.36E-3,-125.6E-3,1.868E3
87.38E-3,-368.4E-3,1.868E3
87.40E-3,-588.0E-3,1.868E3
87.42E-3,-770.7E-3,1.868E3
87.45E-3,-905.0E-3,1.868E3
87.47E-3,-982.3E-3,1.868E3
87.49E-3,-998.0E-3,1.868E3
87.51E-3,-951.0E-3,1.868E3
87.53E-3,-844.1E-3,1.868E3
87.55E-3,-684.3E-3,1.868E3
87.57E-3,-481.4E-3,1.868E3
87.60E-3,-248.3E-3,1.868E3
87.62E-3,46.24E-6,1.873E3
87.64E-3,248.7E-3,1.873E3
87.66E-3,481.8E-3,1.873E3
87.68E-3,684.6E-3,1.873E3
87.70E-3,844.4E-3,1.873E3
87.72E-3,951.1E-3,1.873E3
87.74E-3,998.0E-3,1.873E3
87.77E-3,982.3E-3,1.873E3
87.79E-3,904.8E-3,1.873E3
87.81E-3,770.4E-3,1.873E3
87.83E-3,587.6E-3,1.873E3
87.85E-3,367.9E-3,1.873E3
87.87E-3,125.1E-3,1.873E3
87.89E-3,-125.6E-3,1.873E3
87.91E-3,-368.4E-3,1.873E3
87.94E-3,-588.0E-3,1.873E3
87.96E-3,-770.7E-3,1.873E3
87.98E-3,-904.9E-3,1.873E3
88.00E-3,-982.3E-3,1.873E3
88.02E-3,-998.0E-3,1.873E3
88.04E-3,-951.0E-3,1.873E3
88.06E-3,-844.1E-3,1.873E3
88.09E-3,-684.3E-3,1.873E3
88.11E-3,-481.4E-3,1.873E3
88.13E-3,-248.3E-3,1.873E3
88.15E-3,46.26E-6,1.879E3
88.17E-3,248.7E-3,1.879E3
88.19E-3,481.8E-3,1.879E3
88.21E-3,684.6E-3,1.879E3
88.23E-3,844.4E-3,1.879E3
88.26E-3,951.1E-3,1.879E3
88.28E-3,998.0E-3,1.879E3
88.30E-3,982.3E-3,1.879E3
88.32E-3,904.8E-3,1.879E3
88.34E-3,770.4E-3,1.879E3
88.36E-3,587.6E-3,1.879E3
88.38E-3,367.9E-3,1.879E3
88.40E-3,125.1E-3,1.879E3
88.43E-3,-125.6E-3,1.879E3
88.45E-3,-368.4E-3,1.879E3
88.47E-3,-588.0E-3,1.879E3
88.49E-3,-770.7E-3,1.879E3
88.51E-3,-904.9E-3,1.879E3
88.53E-3,-982.3E-3,1.879E3
88.55E-3,-998.0E-3,1.879E3
88.57E-3,-951.0E-3,1.879E3
88.59E-3,-844.1E-3,1.879E3
88.62E-3,-684.3E-3,1.879E3
88.64E-3,-481.4E-3,1.879E3
88.66E-3,-248.3E-3,1.879E3
88.68E-3,46.28E-6,1.884E3
88.70E-3,248.7E-3,1.884E3
88.72E-3,481.8E-3,1.884E3
88.74E-3,684.6E-3,1.884E3
88.76E-3,844.4E-3,1.884E3
88.79E-3,951.1E-3,1.884E3
88.81E-3,998.0E-3,1.884E3
88.83E-3,982.3E-3,1.884E3
88.85E-3,904.8E-3,1.884E3
88.87E-3,770.4E-3,1.884E3
88.89E-3,587.6E-3,1.884E3
88.91E-3,367.9E-3,1.884E3
88.93E-3,125.1E-3,1.884E3
88.96E-3,-125.6E-3,1.884E3
88.98E-3,-368.4E-3,1.884E3
89.00E-3,-588.0E-3,1.884E3
89.02E-3,-770.7E-3,1.884E3
89.04E-3,-904.9E-3,1.884E3
89.06E-3,-982.3E-3,1.884E3
89.08E-3,-998.0E-3,1.884E3
89.10E-3,-951.0E-3,1.884E3
89.12E-3,-844.1E-3,1.884E3
89.15E-3,-684.3E-3,1.884E3
89.17E-3,-481.4E-3,1.884E3
89.19E-3,-248.3E-3,1.884E3
89.21E-3,46.30E-6,1.889E3
89.23E-3,248.7E-3,1.889E3
89.25E-3,481.8E-3,1.889E3
89.27E-3,684.6E-3,1.889E3
89.29E-3,844.4E-3,1.889E3
89.31E-3,951.1E-3,1.889E3
89.34E-3,998.0E-3,1.889E3
89.36E-3,982.3E-3,1.889E3
89.38E-3,904.8E-3,1.889E3
89.40E-3,770.4E-3,1.889E3
89.42E-3,587.6E-3,1.889E3
89.44E-3,367.9E-3,1.889E3
89.46E-3,125.1E-3,1.889E3
89.48E-3,-125.6E-3,1.889E3
89.50E-3,-368.4E-3,1.889E3
89.53E-3,-588.0E-3,1.889E3
89.55E-3,-770.7E-3,1.889E3
89.57E-3,-904.9E-3,1.889E3
89.59E-3,-982.3E-3,1.889E3
89.61E-3,-998.0E-3,1.889E3
89.63E-3,-951.0E-3,1.889E3
89.65E-3,-844.1E-3,1.889E3
89.67E-3,-684.3E-3,1.889E3
89.69E-3,-481.4E-3,1.889E3
89.72E-3,-248.3E-3,1.889E3
89.74E-3,46.32E-6,1.895E3
89.76E-3,248.7E-3,1.895E3
89.78E-3,481.8E-3,1.895E3
89.80E-3,684.6E-3,1.895E3
89.82E-3,844.4E-3,1.895E3
89.84E-3,951.1E-3,1.895E3
89.86E-3,998.0E-3,1.895E3
89.88E-3,982.3E-3,1.895E3
89.91E-3,904.8E-3,1.895E3
89.93E-3,770.4E-3,1.895E3
89.95E-3,587.6E-3,1.895E3
89.97E-3,367.9E-3,1.895E3
89.99E-3,125.1E-3,1.895E3
90.01E-3,-125.6E-3,1.895E3
90.03E-3,-368.3E-3,1.895E3
90.05E-3,-588.0E-3,1.895E3
90.07E-3,-770.7E-3,1.895E3
90.09E-3,-904.9E-3,1.895E3
90.12E-3,-982.3E-3,1.895E3
90.14E-3,-998.0E-3,1.895E3
90.16E-3,-951.0E-3,1.895E3
90.18E-3,-844.1E-3,1.895E3
90.20E-3,-684.3E-3,1.895E3
90.22E-3,-481.4E-3,1.895E3
90.24E-3,-248.3E-3,1.895E3
90.26E-3,46.34E-6,1.900E3
90.28E-3,248.7E-3,1.900E3
90.31E-3,481.8E-3,1.900E3
90.33E-3,684.6E-3,1.900E3
90.35E-3,844.4E-3,1.900E3
90.37E-3,951.1E-3,1.900E3
90.39E-3,998.0E-3,1.900E3
90.41E-3,982.3E-3,1.900E3
90.43E-3,904.8E-3,1.900E3
90.45E-3,770.4E-3,1.900E3
90.47E-3,587.6E-3,1.900E3
90.49E-3,367.9E-3,1.900E3
90.52E-3,125.1E-3,1.900E3
90.54E-3,-125.6E-3,1.900E3
90.56E-3,-368.3E-3,1.900E3
90.58E-3,-588.0E-3,1.900E3
90.60E-3,-770.7E-3,1.900E3
90.62E-3,-904.9E-3,1.900E3
90.64E-3,-982.3E-3,1.900E3
90.66E-3,-998.0E-3,1.900E3
90.68E-3,-951.0E-3,1.900E3
90.70E-3,-844.1E-3,1.900E3
90.72E-3,-684.3E-3,1.900E3
90.75E-3,-481.4E-3,1.900E3
90.77E-3,-248.3E-3,1.900E3
90.79E-3,46.36E-6,1.905E3
90.81E-3,248.7E-3,1.905E3
90.83E-3,481.8E-3,1.905E3
90.85E-3,684.6E-3,1.905E3
90.87E-3,844.4E-3,1.905E3
90.89E-3,951.1E-3,1.905E3
90.91E-3,998.0E-3,1.905E3
90.93E-3,982.3E-3,1.905E3
90.96E-3,904.8E-3,1.905E3
90.98E-3,770.4E-3,1.905E3
91.00E-3,587.6E-3,1.905E3
91.02E-3,367.9E-3,1.905E3
91.04E-3,125.1E-3,1.905E3
91.06E-3,-125.6E-3,1.905E3
91.08E-3,-368.3E-3,1.905E3
91.10E-3,-588.0E-3,1.905E3
91.12E-3,-770.7E-3,1.905E3
91.14E-3,-904.9E-3,1.905E3
91.16E-3,-982.3E-3,1.905E3
91.19E-3,-998.0E-3,1.905E3
91.21E-3,-951.0E-3,1.905E3
91.23E-3,-844.1E-3,1.905E3
91.25E-3,-684.3E-3,1.905E3
91.27E-3,-481.4E-3,1.905E3
91.29E-3,-248.3E-3,1.905E3
91.31E-3,46.38E-6,1.910E3
91.33E-3,248.7E-3,1.910E3
91.35E-3,481.8E-3,1.910E3
91.37E-3,684.6E-3,1.910E3
91.39E-3,844.4E-3,1.910E3
91.42E-3,951.1E-3,1.910E3
91.44E-3,998.0E-3,1.910E3
91.46E-3,982.3E-3,1.910E3
91.48E-3,904.8E-3,1.910E3
91.50E-3,770.4E-3,1.910E3
91.52E-3,587.6E-3,1.910E3
91.54E-3,367.9E-3,1.910E3
91.56E-3,125.1E-3,1.910E3
91.58E-3,-125.6E-3,1.910E3
91.60E-3,-368.3E-3,1.910E3
91.62E-3,-588.0E-3,1.910E3
91.65E-3,-770.7E-3,1.910E3
91.67E-3,-904.9E-3,1.910E3
91.69E-3,-982.3E-3,1.910E3
91.71E-3,-998.0E-3,1.910E3
91.73E-3,-951.0E-3,1.910E3
91.75E-3,-844.1E-3,1.910E3
91.77E-3,-684.3E-3,1.910E3
91.79E-3,-481.4E-3,1.910E3
91.81E-3,-248.3E-3,1.910E3
91.83E-3,46.40E-6,1.916E3
91.85E-3,248.7E-3,1.916E3
91.87E-3,481.8E-3,1.916E3
91.90E-3,684.6E-3,1.916E3
91.92E-3,844.4E-3,1.916E3
91.94E-3,951.1E-3,1.916E3
91.96E-3,998.0E-3,1.916E3
91.98E-3,982.3E-3,1.916E3
92.00E-3,904.8E-3,1.916E3
92.02E-3,770.4E-3,1.916E3
92.04E-3,587.6E-3,1.916E3
92.06E-3,367.9E-3,1.916E3
92.08E-3,125.1E-3,1.916E3
92.10E-3,-125.6E-3,1.916E3
92.12E-3,-368.3E-3,1.916E3
92.15E-3,-588.0E-3,1.916E3
92.17E-3,-770.7E-3,1.916E3
92.19E-3,-904.9E-3,1.916E3
92.21E-3,-982.3E-3,1.916E3
92.23E-3,-998.0E-3,1.916E3
92.25E-3,-951.0E-3,1.916E3
92.27E-3,-844.1E-3,1.916E3
92.29E-3,-684.3E-3,1.916E3
92.31E-3,-481.4E-3,1.916E3
92.33E-3,-248.3E-3,1.916E3
92.35E-3,46.42E-6,1.921E3
92.37E-3,248.7E-3,1.921E3
92.40E-3,481.8E-3,1.921E3
92.42E-3,684.6E-3,1.921E3
92.44E-3,844.4E-3,1.921E3
92.46E-3,951.1E-3,1.921E3
92.48E-3,998.0E-3,1.921E3
92.50E-3,982.3E-3,1.921E3
92.52E-3,904.8E-3,1.921E3
92.54E-3,770.4E-3,1.921E3
92.56E-3,587.6E-3,1.921E3
92.58E-3,367.9E-3,1.921E3
92.60E-3,125.1E-3,1.921E3
92.62E-3,-125.6E-3,1.921E3
92.64E-3,-368.3E-3,1.921E3
92.67E-3,-588.0E-3,1.921E3
92.69E-3,-770.7E-3,1.921E3
92.71E-3,-904.9E-3,1.921E3
92.73E-3,-982.3E-3,1.921E3
92.75E-3,-998.0E-3,1.921E3
92.77E-3,-951.0E-3,1.921E3
92.79E-3,-844.2E-3,1.921E3
92.81E-3,-684.3E-3,1.921E3
92.83E-3,-481.4E-3,1.921E3
92.85E-3,-248.3E-3,1.921E3
92.87E-3,46.44E-6,1.926E3
92.89E-3,248.7E-3,1.926E3
92.91E-3,481.8E-3,1.926E3
92.94E-3,684.6E-3,1.926E3
92.96E-3,844.4E-3,1.926E3
92.98E-3,951.1E-3,1.926E3
93.00E-3,998.0E-3,1.926E3
93.02E-3,982.3E-3,1.926E3
93.04E-3,904.8E-3,1.926E3
93.06E-3,770.4E-3,1.926E3
93.08E-3,587.6E-3,1.926E3
93.10E-3,367.9E-3,1.926E3
93.12E-3,125.1E-3,1.926E3
93.14E-3,-125.6E-3,1.926E3
93.16E-3,-368.3E-3,1.926E3
93.18E-3,-588.0E-3,1.926E3
93.20E-3,-770.7E-3,1.926E3
93.23E-3,-904.9E-3,1.926E3
93.25E-3,-982.3E-3,1.926E3
93.27E-3,-998.0E-3,1.926E3
93.29E-3,-951.0E-3,1.926E3
93.31E-3,-844.2E-3,1.926E3
93.33E-3,-684.3E-3,1.926E3
93.35E-3,-481.4E-3,1.926E3
93.37E-3,-248.3E-3,1.926E3
93.39E-3,46.46E-6,1.931E3
93.41E-3,248.7E-3,1.931E3
93.43E-3,481.8E-3,1.931E3
93.45E-3,684.6E-3,1.931E3
93.47E-3,844.4E-3,1.931E3
93.49E-3,951.1E-3,1.931E3
